0,1,2,3,4,5,6,7,8,9,10,11,12,13
47,5,3,2,15,58,10,59,21,15,31,23,6,59
5,3,2,15,58,10,59,21,15,31,23,6,59,37
3,2,15,58,10,59,21,15,31,23,6,59,37,11
2,15,58,10,59,21,15,31,23,6,59,37,11,36
15,58,10,59,21,15,31,23,6,59,37,11,36,17
58,10,59,21,15,31,23,6,59,37,11,36,17,26
10,59,21,15,31,23,6,59,37,11,36,17,26,52
59,21,15,31,23,6,59,37,11,36,17,26,52,48
21,15,31,23,6,59,37,11,36,17,26,52,48,48
15,31,23,6,59,37,11,36,17,26,52,48,48,52
31,23,6,59,37,11,36,17,26,52,48,48,52,57
23,6,59,37,11,36,17,26,52,48,48,52,57,24
6,59,37,11,36,17,26,52,48,48,52,57,24,3
59,37,11,36,17,26,52,48,48,52,57,24,3,33
37,11,36,17,26,52,48,48,52,57,24,3,33,31
11,36,17,26,52,48,48,52,57,24,3,33,31,50
36,17,26,52,48,48,52,57,24,3,33,31,50,7
17,26,52,48,48,52,57,24,3,33,31,50,7,53
26,52,48,48,52,57,24,3,33,31,50,7,53,32
52,48,48,52,57,24,3,33,31,50,7,53,32,20
48,48,52,57,24,3,33,31,50,7,53,32,20,11
48,52,57,24,3,33,31,50,7,53,32,20,11,20
52,57,24,3,33,31,50,7,53,32,20,11,20,8
57,24,3,33,31,50,7,53,32,20,11,20,8,47
24,3,33,31,50,7,53,32,20,11,20,8,47,12
3,33,31,50,7,53,32,20,11,20,8,47,12,17
33,31,50,7,53,32,20,11,20,8,47,12,17,24
31,50,7,53,32,20,11,20,8,47,12,17,24,55
50,7,53,32,20,11,20,8,47,12,17,24,55,15
7,53,32,20,11,20,8,47,12,17,24,55,15,33
53,32,20,11,20,8,47,12,17,24,55,15,33,25
32,20,11,20,8,47,12,17,24,55,15,33,25,42
20,11,20,8,47,12,17,24,55,15,33,25,42,5
11,20,8,47,12,17,24,55,15,33,25,42,5,3
20,8,47,12,17,24,55,15,33,25,42,5,3,52
8,47,12,17,24,55,15,33,25,42,5,3,52,45
47,12,17,24,55,15,33,25,42,5,3,52,45,9
12,17,24,55,15,33,25,42,5,3,52,45,9,51
17,24,55,15,33,25,42,5,3,52,45,9,51,34
24,55,15,33,25,42,5,3,52,45,9,51,34,56
55,15,33,25,42,5,3,52,45,9,51,34,56,24
15,33,25,42,5,3,52,45,9,51,34,56,24,1
33,25,42,5,3,52,45,9,51,34,56,24,1,49
25,42,5,3,52,45,9,51,34,56,24,1,49,8
42,5,3,52,45,9,51,34,56,24,1,49,8,59
5,3,52,45,9,51,34,56,24,1,49,8,59,51
3,52,45,9,51,34,56,24,1,49,8,59,51,13
52,45,9,51,34,56,24,1,49,8,59,51,13,1
45,9,51,34,56,24,1,49,8,59,51,13,1,9
9,51,34,56,24,1,49,8,59,51,13,1,9,50
51,34,56,24,1,49,8,59,51,13,1,9,50,23
34,56,24,1,49,8,59,51,13,1,9,50,23,18
56,24,1,49,8,59,51,13,1,9,50,23,18,31
24,1,49,8,59,51,13,1,9,50,23,18,31,17
1,49,8,59,51,13,1,9,50,23,18,31,17,53
49,8,59,51,13,1,9,50,23,18,31,17,53,28
8,59,51,13,1,9,50,23,18,31,17,53,28,54
59,51,13,1,9,50,23,18,31,17,53,28,54,11
51,13,1,9,50,23,18,31,17,53,28,54,11,51
13,1,9,50,23,18,31,17,53,28,54,11,51,16
1,9,50,23,18,31,17,53,28,54,11,51,16,36
9,50,23,18,31,17,53,28,54,11,51,16,36,30
50,23,18,31,17,53,28,54,11,51,16,36,30,58
23,18,31,17,53,28,54,11,51,16,36,30,58,52
18,31,17,53,28,54,11,51,16,36,30,58,52,8
31,17,53,28,54,11,51,16,36,30,58,52,8,34
17,53,28,54,11,51,16,36,30,58,52,8,34,20
53,28,54,11,51,16,36,30,58,52,8,34,20,23
28,54,11,51,16,36,30,58,52,8,34,20,23,4
54,11,51,16,36,30,58,52,8,34,20,23,4,17
11,51,16,36,30,58,52,8,34,20,23,4,17,42
51,16,36,30,58,52,8,34,20,23,4,17,42,56
16,36,30,58,52,8,34,20,23,4,17,42,56,46
36,30,58,52,8,34,20,23,4,17,42,56,46,24
30,58,52,8,34,20,23,4,17,42,56,46,24,50
58,52,8,34,20,23,4,17,42,56,46,24,50,15
52,8,34,20,23,4,17,42,56,46,24,50,15,17
8,34,20,23,4,17,42,56,46,24,50,15,17,2
34,20,23,4,17,42,56,46,24,50,15,17,2,14
20,23,4,17,42,56,46,24,50,15,17,2,14,59
23,4,17,42,56,46,24,50,15,17,2,14,59,17
4,17,42,56,46,24,50,15,17,2,14,59,17,40
17,42,56,46,24,50,15,17,2,14,59,17,40,22
42,56,46,24,50,15,17,2,14,59,17,40,22,27
56,46,24,50,15,17,2,14,59,17,40,22,27,33
46,24,50,15,17,2,14,59,17,40,22,27,33,3
24,50,15,17,2,14,59,17,40,22,27,33,3,48
50,15,17,2,14,59,17,40,22,27,33,3,48,15
15,17,2,14,59,17,40,22,27,33,3,48,15,24
17,2,14,59,17,40,22,27,33,3,48,15,24,27
2,14,59,17,40,22,27,33,3,48,15,24,27,17
14,59,17,40,22,27,33,3,48,15,24,27,17,32
59,17,40,22,27,33,3,48,15,24,27,17,32,43
17,40,22,27,33,3,48,15,24,27,17,32,43,53
40,22,27,33,3,48,15,24,27,17,32,43,53,13
22,27,33,3,48,15,24,27,17,32,43,53,13,32
27,33,3,48,15,24,27,17,32,43,53,13,32,34
33,3,48,15,24,27,17,32,43,53,13,32,34,24
3,48,15,24,27,17,32,43,53,13,32,34,24,43
48,15,24,27,17,32,43,53,13,32,34,24,43,17
15,24,27,17,32,43,53,13,32,34,24,43,17,8
24,27,17,32,43,53,13,32,34,24,43,17,8,15
27,17,32,43,53,13,32,34,24,43,17,8,15,49
17,32,43,53,13,32,34,24,43,17,8,15,49,39
32,43,53,13,32,34,24,43,17,8,15,49,39,19
43,53,13,32,34,24,43,17,8,15,49,39,19,55
53,13,32,34,24,43,17,8,15,49,39,19,55,30
13,32,34,24,43,17,8,15,49,39,19,55,30,23
32,34,24,43,17,8,15,49,39,19,55,30,23,37
34,24,43,17,8,15,49,39,19,55,30,23,37,49
24,43,17,8,15,49,39,19,55,30,23,37,49,30
43,17,8,15,49,39,19,55,30,23,37,49,30,17
17,8,15,49,39,19,55,30,23,37,49,30,17,20
8,15,49,39,19,55,30,23,37,49,30,17,20,29
15,49,39,19,55,30,23,37,49,30,17,20,29,15
49,39,19,55,30,23,37,49,30,17,20,29,15,60
39,19,55,30,23,37,49,30,17,20,29,15,60,27
19,55,30,23,37,49,30,17,20,29,15,60,27,48
55,30,23,37,49,30,17,20,29,15,60,27,48,17
30,23,37,49,30,17,20,29,15,60,27,48,17,19
23,37,49,30,17,20,29,15,60,27,48,17,19,26
37,49,30,17,20,29,15,60,27,48,17,19,26,22
49,30,17,20,29,15,60,27,48,17,19,26,22,7
30,17,20,29,15,60,27,48,17,19,26,22,7,18
17,20,29,15,60,27,48,17,19,26,22,7,18,2
20,29,15,60,27,48,17,19,26,22,7,18,2,45
29,15,60,27,48,17,19,26,22,7,18,2,45,3
15,60,27,48,17,19,26,22,7,18,2,45,3,53
60,27,48,17,19,26,22,7,18,2,45,3,53,6
27,48,17,19,26,22,7,18,2,45,3,53,6,33
48,17,19,26,22,7,18,2,45,3,53,6,33,45
17,19,26,22,7,18,2,45,3,53,6,33,45,38
19,26,22,7,18,2,45,3,53,6,33,45,38,24
26,22,7,18,2,45,3,53,6,33,45,38,24,50
22,7,18,2,45,3,53,6,33,45,38,24,50,46
7,18,2,45,3,53,6,33,45,38,24,50,46,31
18,2,45,3,53,6,33,45,38,24,50,46,31,1
2,45,3,53,6,33,45,38,24,50,46,31,1,57
45,3,53,6,33,45,38,24,50,46,31,1,57,22
3,53,6,33,45,38,24,50,46,31,1,57,22,51
53,6,33,45,38,24,50,46,31,1,57,22,51,28
6,33,45,38,24,50,46,31,1,57,22,51,28,16
33,45,38,24,50,46,31,1,57,22,51,28,16,45
45,38,24,50,46,31,1,57,22,51,28,16,45,29
38,24,50,46,31,1,57,22,51,28,16,45,29,30
24,50,46,31,1,57,22,51,28,16,45,29,30,11
50,46,31,1,57,22,51,28,16,45,29,30,11,38
46,31,1,57,22,51,28,16,45,29,30,11,38,21
31,1,57,22,51,28,16,45,29,30,11,38,21,8
1,57,22,51,28,16,45,29,30,11,38,21,8,22
57,22,51,28,16,45,29,30,11,38,21,8,22,18
22,51,28,16,45,29,30,11,38,21,8,22,18,60
51,28,16,45,29,30,11,38,21,8,22,18,60,23
28,16,45,29,30,11,38,21,8,22,18,60,23,6
16,45,29,30,11,38,21,8,22,18,60,23,6,25
45,29,30,11,38,21,8,22,18,60,23,6,25,39
29,30,11,38,21,8,22,18,60,23,6,25,39,51
30,11,38,21,8,22,18,60,23,6,25,39,51,5
11,38,21,8,22,18,60,23,6,25,39,51,5,29
38,21,8,22,18,60,23,6,25,39,51,5,29,47
21,8,22,18,60,23,6,25,39,51,5,29,47,42
8,22,18,60,23,6,25,39,51,5,29,47,42,21
22,18,60,23,6,25,39,51,5,29,47,42,21,13
18,60,23,6,25,39,51,5,29,47,42,21,13,26
60,23,6,25,39,51,5,29,47,42,21,13,26,51
23,6,25,39,51,5,29,47,42,21,13,26,51,58
6,25,39,51,5,29,47,42,21,13,26,51,58,23
25,39,51,5,29,47,42,21,13,26,51,58,23,11
39,51,5,29,47,42,21,13,26,51,58,23,11,8
51,5,29,47,42,21,13,26,51,58,23,11,8,37
5,29,47,42,21,13,26,51,58,23,11,8,37,51
29,47,42,21,13,26,51,58,23,11,8,37,51,59
47,42,21,13,26,51,58,23,11,8,37,51,59,31
42,21,13,26,51,58,23,11,8,37,51,59,31,5
21,13,26,51,58,23,11,8,37,51,59,31,5,36
13,26,51,58,23,11,8,37,51,59,31,5,36,32
26,51,58,23,11,8,37,51,59,31,5,36,32,12
51,58,23,11,8,37,51,59,31,5,36,32,12,3
58,23,11,8,37,51,59,31,5,36,32,12,3,38
23,11,8,37,51,59,31,5,36,32,12,3,38,29
11,8,37,51,59,31,5,36,32,12,3,38,29,51
8,37,51,59,31,5,36,32,12,3,38,29,51,4
37,51,59,31,5,36,32,12,3,38,29,51,4,51
51,59,31,5,36,32,12,3,38,29,51,4,51,7
59,31,5,36,32,12,3,38,29,51,4,51,7,58
31,5,36,32,12,3,38,29,51,4,51,7,58,49
5,36,32,12,3,38,29,51,4,51,7,58,49,23
36,32,12,3,38,29,51,4,51,7,58,49,23,41
32,12,3,38,29,51,4,51,7,58,49,23,41,34
12,3,38,29,51,4,51,7,58,49,23,41,34,3
3,38,29,51,4,51,7,58,49,23,41,34,3,12
38,29,51,4,51,7,58,49,23,41,34,3,12,50
29,51,4,51,7,58,49,23,41,34,3,12,50,32
51,4,51,7,58,49,23,41,34,3,12,50,32,40
4,51,7,58,49,23,41,34,3,12,50,32,40,19
51,7,58,49,23,41,34,3,12,50,32,40,19,6
7,58,49,23,41,34,3,12,50,32,40,19,6,43
58,49,23,41,34,3,12,50,32,40,19,6,43,52
49,23,41,34,3,12,50,32,40,19,6,43,52,8
23,41,34,3,12,50,32,40,19,6,43,52,8,22
41,34,3,12,50,32,40,19,6,43,52,8,22,38
34,3,12,50,32,40,19,6,43,52,8,22,38,43
3,12,50,32,40,19,6,43,52,8,22,38,43,20
12,50,32,40,19,6,43,52,8,22,38,43,20,55
50,32,40,19,6,43,52,8,22,38,43,20,55,17
32,40,19,6,43,52,8,22,38,43,20,55,17,58
40,19,6,43,52,8,22,38,43,20,55,17,58,47
19,6,43,52,8,22,38,43,20,55,17,58,47,34
6,43,52,8,22,38,43,20,55,17,58,47,34,8
43,52,8,22,38,43,20,55,17,58,47,34,8,6
52,8,22,38,43,20,55,17,58,47,34,8,6,18
8,22,38,43,20,55,17,58,47,34,8,6,18,38
22,38,43,20,55,17,58,47,34,8,6,18,38,30
38,43,20,55,17,58,47,34,8,6,18,38,30,8
43,20,55,17,58,47,34,8,6,18,38,30,8,31
20,55,17,58,47,34,8,6,18,38,30,8,31,3
55,17,58,47,34,8,6,18,38,30,8,31,3,21
17,58,47,34,8,6,18,38,30,8,31,3,21,25
58,47,34,8,6,18,38,30,8,31,3,21,25,20
47,34,8,6,18,38,30,8,31,3,21,25,20,54
34,8,6,18,38,30,8,31,3,21,25,20,54,58
8,6,18,38,30,8,31,3,21,25,20,54,58,26
6,18,38,30,8,31,3,21,25,20,54,58,26,41
18,38,30,8,31,3,21,25,20,54,58,26,41,46
38,30,8,31,3,21,25,20,54,58,26,41,46,36
30,8,31,3,21,25,20,54,58,26,41,46,36,38
8,31,3,21,25,20,54,58,26,41,46,36,38,33
31,3,21,25,20,54,58,26,41,46,36,38,33,14
3,21,25,20,54,58,26,41,46,36,38,33,14,49
21,25,20,54,58,26,41,46,36,38,33,14,49,41
25,20,54,58,26,41,46,36,38,33,14,49,41,42
20,54,58,26,41,46,36,38,33,14,49,41,42,6
54,58,26,41,46,36,38,33,14,49,41,42,6,24
58,26,41,46,36,38,33,14,49,41,42,6,24,44
26,41,46,36,38,33,14,49,41,42,6,24,44,22
41,46,36,38,33,14,49,41,42,6,24,44,22,13
46,36,38,33,14,49,41,42,6,24,44,22,13,13
36,38,33,14,49,41,42,6,24,44,22,13,13,56
38,33,14,49,41,42,6,24,44,22,13,13,56,12
33,14,49,41,42,6,24,44,22,13,13,56,12,33
14,49,41,42,6,24,44,22,13,13,56,12,33,53
49,41,42,6,24,44,22,13,13,56,12,33,53,54
41,42,6,24,44,22,13,13,56,12,33,53,54,16
42,6,24,44,22,13,13,56,12,33,53,54,16,23
6,24,44,22,13,13,56,12,33,53,54,16,23,35
24,44,22,13,13,56,12,33,53,54,16,23,35,18
44,22,13,13,56,12,33,53,54,16,23,35,18,44
22,13,13,56,12,33,53,54,16,23,35,18,44,59
13,13,56,12,33,53,54,16,23,35,18,44,59,53
13,56,12,33,53,54,16,23,35,18,44,59,53,19
56,12,33,53,54,16,23,35,18,44,59,53,19,38
12,33,53,54,16,23,35,18,44,59,53,19,38,18
33,53,54,16,23,35,18,44,59,53,19,38,18,17
53,54,16,23,35,18,44,59,53,19,38,18,17,49
54,16,23,35,18,44,59,53,19,38,18,17,49,38
16,23,35,18,44,59,53,19,38,18,17,49,38,28
23,35,18,44,59,53,19,38,18,17,49,38,28,52
35,18,44,59,53,19,38,18,17,49,38,28,52,30
18,44,59,53,19,38,18,17,49,38,28,52,30,19
44,59,53,19,38,18,17,49,38,28,52,30,19,57
59,53,19,38,18,17,49,38,28,52,30,19,57,50
53,19,38,18,17,49,38,28,52,30,19,57,50,42
19,38,18,17,49,38,28,52,30,19,57,50,42,19
38,18,17,49,38,28,52,30,19,57,50,42,19,8
18,17,49,38,28,52,30,19,57,50,42,19,8,30
17,49,38,28,52,30,19,57,50,42,19,8,30,14
49,38,28,52,30,19,57,50,42,19,8,30,14,25
38,28,52,30,19,57,50,42,19,8,30,14,25,22
28,52,30,19,57,50,42,19,8,30,14,25,22,48
52,30,19,57,50,42,19,8,30,14,25,22,48,52
30,19,57,50,42,19,8,30,14,25,22,48,52,54
19,57,50,42,19,8,30,14,25,22,48,52,54,8
57,50,42,19,8,30,14,25,22,48,52,54,8,30
50,42,19,8,30,14,25,22,48,52,54,8,30,39
42,19,8,30,14,25,22,48,52,54,8,30,39,35
19,8,30,14,25,22,48,52,54,8,30,39,35,43
8,30,14,25,22,48,52,54,8,30,39,35,43,15
30,14,25,22,48,52,54,8,30,39,35,43,15,57
14,25,22,48,52,54,8,30,39,35,43,15,57,28
25,22,48,52,54,8,30,39,35,43,15,57,28,36
22,48,52,54,8,30,39,35,43,15,57,28,36,17
48,52,54,8,30,39,35,43,15,57,28,36,17,53
52,54,8,30,39,35,43,15,57,28,36,17,53,33
54,8,30,39,35,43,15,57,28,36,17,53,33,59
8,30,39,35,43,15,57,28,36,17,53,33,59,5
30,39,35,43,15,57,28,36,17,53,33,59,5,11
39,35,43,15,57,28,36,17,53,33,59,5,11,29
35,43,15,57,28,36,17,53,33,59,5,11,29,54
43,15,57,28,36,17,53,33,59,5,11,29,54,23
15,57,28,36,17,53,33,59,5,11,29,54,23,58
57,28,36,17,53,33,59,5,11,29,54,23,58,22
28,36,17,53,33,59,5,11,29,54,23,58,22,43
36,17,53,33,59,5,11,29,54,23,58,22,43,15
17,53,33,59,5,11,29,54,23,58,22,43,15,55
53,33,59,5,11,29,54,23,58,22,43,15,55,9
33,59,5,11,29,54,23,58,22,43,15,55,9,1
59,5,11,29,54,23,58,22,43,15,55,9,1,57
5,11,29,54,23,58,22,43,15,55,9,1,57,2
11,29,54,23,58,22,43,15,55,9,1,57,2,15
29,54,23,58,22,43,15,55,9,1,57,2,15,6
54,23,58,22,43,15,55,9,1,57,2,15,6,56
23,58,22,43,15,55,9,1,57,2,15,6,56,18
58,22,43,15,55,9,1,57,2,15,6,56,18,54
22,43,15,55,9,1,57,2,15,6,56,18,54,20
43,15,55,9,1,57,2,15,6,56,18,54,20,3
15,55,9,1,57,2,15,6,56,18,54,20,3,18
55,9,1,57,2,15,6,56,18,54,20,3,18,42
9,1,57,2,15,6,56,18,54,20,3,18,42,24
1,57,2,15,6,56,18,54,20,3,18,42,24,28
57,2,15,6,56,18,54,20,3,18,42,24,28,32
2,15,6,56,18,54,20,3,18,42,24,28,32,49
15,6,56,18,54,20,3,18,42,24,28,32,49,53
6,56,18,54,20,3,18,42,24,28,32,49,53,18
56,18,54,20,3,18,42,24,28,32,49,53,18,20
18,54,20,3,18,42,24,28,32,49,53,18,20,36
54,20,3,18,42,24,28,32,49,53,18,20,36,15
20,3,18,42,24,28,32,49,53,18,20,36,15,60
3,18,42,24,28,32,49,53,18,20,36,15,60,8
18,42,24,28,32,49,53,18,20,36,15,60,8,29
42,24,28,32,49,53,18,20,36,15,60,8,29,49
24,28,32,49,53,18,20,36,15,60,8,29,49,41
28,32,49,53,18,20,36,15,60,8,29,49,41,20
32,49,53,18,20,36,15,60,8,29,49,41,20,19
49,53,18,20,36,15,60,8,29,49,41,20,19,29
53,18,20,36,15,60,8,29,49,41,20,19,29,59
18,20,36,15,60,8,29,49,41,20,19,29,59,10
20,36,15,60,8,29,49,41,20,19,29,59,10,9
36,15,60,8,29,49,41,20,19,29,59,10,9,41
15,60,8,29,49,41,20,19,29,59,10,9,41,32
60,8,29,49,41,20,19,29,59,10,9,41,32,13
8,29,49,41,20,19,29,59,10,9,41,32,13,58
29,49,41,20,19,29,59,10,9,41,32,13,58,20
49,41,20,19,29,59,10,9,41,32,13,58,20,49
41,20,19,29,59,10,9,41,32,13,58,20,49,28
20,19,29,59,10,9,41,32,13,58,20,49,28,2
19,29,59,10,9,41,32,13,58,20,49,28,2,6
29,59,10,9,41,32,13,58,20,49,28,2,6,57
59,10,9,41,32,13,58,20,49,28,2,6,57,50
10,9,41,32,13,58,20,49,28,2,6,57,50,59
9,41,32,13,58,20,49,28,2,6,57,50,59,1
41,32,13,58,20,49,28,2,6,57,50,59,1,11
32,13,58,20,49,28,2,6,57,50,59,1,11,5
13,58,20,49,28,2,6,57,50,59,1,11,5,44
58,20,49,28,2,6,57,50,59,1,11,5,44,4
20,49,28,2,6,57,50,59,1,11,5,44,4,35
49,28,2,6,57,50,59,1,11,5,44,4,35,21
28,2,6,57,50,59,1,11,5,44,4,35,21,54
2,6,57,50,59,1,11,5,44,4,35,21,54,29
6,57,50,59,1,11,5,44,4,35,21,54,29,38
57,50,59,1,11,5,44,4,35,21,54,29,38,36
50,59,1,11,5,44,4,35,21,54,29,38,36,34
59,1,11,5,44,4,35,21,54,29,38,36,34,27
1,11,5,44,4,35,21,54,29,38,36,34,27,56
11,5,44,4,35,21,54,29,38,36,34,27,56,28
5,44,4,35,21,54,29,38,36,34,27,56,28,16
44,4,35,21,54,29,38,36,34,27,56,28,16,39
4,35,21,54,29,38,36,34,27,56,28,16,39,50
35,21,54,29,38,36,34,27,56,28,16,39,50,7
21,54,29,38,36,34,27,56,28,16,39,50,7,33
54,29,38,36,34,27,56,28,16,39,50,7,33,21
29,38,36,34,27,56,28,16,39,50,7,33,21,24
38,36,34,27,56,28,16,39,50,7,33,21,24,13
36,34,27,56,28,16,39,50,7,33,21,24,13,10
34,27,56,28,16,39,50,7,33,21,24,13,10,21
27,56,28,16,39,50,7,33,21,24,13,10,21,48
56,28,16,39,50,7,33,21,24,13,10,21,48,27
28,16,39,50,7,33,21,24,13,10,21,48,27,49
16,39,50,7,33,21,24,13,10,21,48,27,49,7
39,50,7,33,21,24,13,10,21,48,27,49,7,39
50,7,33,21,24,13,10,21,48,27,49,7,39,19
7,33,21,24,13,10,21,48,27,49,7,39,19,11
33,21,24,13,10,21,48,27,49,7,39,19,11,8
21,24,13,10,21,48,27,49,7,39,19,11,8,50
24,13,10,21,48,27,49,7,39,19,11,8,50,30
13,10,21,48,27,49,7,39,19,11,8,50,30,47
10,21,48,27,49,7,39,19,11,8,50,30,47,20
21,48,27,49,7,39,19,11,8,50,30,47,20,52
48,27,49,7,39,19,11,8,50,30,47,20,52,3
27,49,7,39,19,11,8,50,30,47,20,52,3,46
49,7,39,19,11,8,50,30,47,20,52,3,46,28
7,39,19,11,8,50,30,47,20,52,3,46,28,31
39,19,11,8,50,30,47,20,52,3,46,28,31,37
19,11,8,50,30,47,20,52,3,46,28,31,37,34
11,8,50,30,47,20,52,3,46,28,31,37,34,15
8,50,30,47,20,52,3,46,28,31,37,34,15,38
50,30,47,20,52,3,46,28,31,37,34,15,38,4
30,47,20,52,3,46,28,31,37,34,15,38,4,44
47,20,52,3,46,28,31,37,34,15,38,4,44,58
20,52,3,46,28,31,37,34,15,38,4,44,58,5
52,3,46,28,31,37,34,15,38,4,44,58,5,27
3,46,28,31,37,34,15,38,4,44,58,5,27,33
46,28,31,37,34,15,38,4,44,58,5,27,33,3
28,31,37,34,15,38,4,44,58,5,27,33,3,46
31,37,34,15,38,4,44,58,5,27,33,3,46,56
37,34,15,38,4,44,58,5,27,33,3,46,56,5
34,15,38,4,44,58,5,27,33,3,46,56,5,15
15,38,4,44,58,5,27,33,3,46,56,5,15,45
38,4,44,58,5,27,33,3,46,56,5,15,45,10
4,44,58,5,27,33,3,46,56,5,15,45,10,32
44,58,5,27,33,3,46,56,5,15,45,10,32,55
58,5,27,33,3,46,56,5,15,45,10,32,55,34
5,27,33,3,46,56,5,15,45,10,32,55,34,35
27,33,3,46,56,5,15,45,10,32,55,34,35,28
33,3,46,56,5,15,45,10,32,55,34,35,28,33
3,46,56,5,15,45,10,32,55,34,35,28,33,30
46,56,5,15,45,10,32,55,34,35,28,33,30,45
56,5,15,45,10,32,55,34,35,28,33,30,45,58
5,15,45,10,32,55,34,35,28,33,30,45,58,1
15,45,10,32,55,34,35,28,33,30,45,58,1,4
45,10,32,55,34,35,28,33,30,45,58,1,4,41
10,32,55,34,35,28,33,30,45,58,1,4,41,8
32,55,34,35,28,33,30,45,58,1,4,41,8,36
55,34,35,28,33,30,45,58,1,4,41,8,36,34
34,35,28,33,30,45,58,1,4,41,8,36,34,37
35,28,33,30,45,58,1,4,41,8,36,34,37,3
28,33,30,45,58,1,4,41,8,36,34,37,3,4
33,30,45,58,1,4,41,8,36,34,37,3,4,8
30,45,58,1,4,41,8,36,34,37,3,4,8,40
45,58,1,4,41,8,36,34,37,3,4,8,40,58
58,1,4,41,8,36,34,37,3,4,8,40,58,4
1,4,41,8,36,34,37,3,4,8,40,58,4,53
4,41,8,36,34,37,3,4,8,40,58,4,53,31
41,8,36,34,37,3,4,8,40,58,4,53,31,46
8,36,34,37,3,4,8,40,58,4,53,31,46,10
36,34,37,3,4,8,40,58,4,53,31,46,10,27
34,37,3,4,8,40,58,4,53,31,46,10,27,19
37,3,4,8,40,58,4,53,31,46,10,27,19,33
3,4,8,40,58,4,53,31,46,10,27,19,33,39
4,8,40,58,4,53,31,46,10,27,19,33,39,15
8,40,58,4,53,31,46,10,27,19,33,39,15,52
40,58,4,53,31,46,10,27,19,33,39,15,52,40
58,4,53,31,46,10,27,19,33,39,15,52,40,36
4,53,31,46,10,27,19,33,39,15,52,40,36,51
53,31,46,10,27,19,33,39,15,52,40,36,51,42
31,46,10,27,19,33,39,15,52,40,36,51,42,39
46,10,27,19,33,39,15,52,40,36,51,42,39,16
10,27,19,33,39,15,52,40,36,51,42,39,16,57
27,19,33,39,15,52,40,36,51,42,39,16,57,15
19,33,39,15,52,40,36,51,42,39,16,57,15,45
33,39,15,52,40,36,51,42,39,16,57,15,45,48
39,15,52,40,36,51,42,39,16,57,15,45,48,24
15,52,40,36,51,42,39,16,57,15,45,48,24,5
52,40,36,51,42,39,16,57,15,45,48,24,5,34
40,36,51,42,39,16,57,15,45,48,24,5,34,13
36,51,42,39,16,57,15,45,48,24,5,34,13,35
51,42,39,16,57,15,45,48,24,5,34,13,35,33
42,39,16,57,15,45,48,24,5,34,13,35,33,51
39,16,57,15,45,48,24,5,34,13,35,33,51,32
16,57,15,45,48,24,5,34,13,35,33,51,32,8
57,15,45,48,24,5,34,13,35,33,51,32,8,28
15,45,48,24,5,34,13,35,33,51,32,8,28,38
45,48,24,5,34,13,35,33,51,32,8,28,38,7
48,24,5,34,13,35,33,51,32,8,28,38,7,44
24,5,34,13,35,33,51,32,8,28,38,7,44,8
5,34,13,35,33,51,32,8,28,38,7,44,8,5
34,13,35,33,51,32,8,28,38,7,44,8,5,15
13,35,33,51,32,8,28,38,7,44,8,5,15,18
35,33,51,32,8,28,38,7,44,8,5,15,18,10
33,51,32,8,28,38,7,44,8,5,15,18,10,9
51,32,8,28,38,7,44,8,5,15,18,10,9,36
32,8,28,38,7,44,8,5,15,18,10,9,36,15
8,28,38,7,44,8,5,15,18,10,9,36,15,19
28,38,7,44,8,5,15,18,10,9,36,15,19,42
38,7,44,8,5,15,18,10,9,36,15,19,42,22
7,44,8,5,15,18,10,9,36,15,19,42,22,32
44,8,5,15,18,10,9,36,15,19,42,22,32,34
8,5,15,18,10,9,36,15,19,42,22,32,34,17
5,15,18,10,9,36,15,19,42,22,32,34,17,35
15,18,10,9,36,15,19,42,22,32,34,17,35,9
18,10,9,36,15,19,42,22,32,34,17,35,9,12
10,9,36,15,19,42,22,32,34,17,35,9,12,28
9,36,15,19,42,22,32,34,17,35,9,12,28,32
36,15,19,42,22,32,34,17,35,9,12,28,32,38
15,19,42,22,32,34,17,35,9,12,28,32,38,25
19,42,22,32,34,17,35,9,12,28,32,38,25,15
42,22,32,34,17,35,9,12,28,32,38,25,15,45
22,32,34,17,35,9,12,28,32,38,25,15,45,49
32,34,17,35,9,12,28,32,38,25,15,45,49,52
34,17,35,9,12,28,32,38,25,15,45,49,52,15
17,35,9,12,28,32,38,25,15,45,49,52,15,25
35,9,12,28,32,38,25,15,45,49,52,15,25,14
9,12,28,32,38,25,15,45,49,52,15,25,14,6
12,28,32,38,25,15,45,49,52,15,25,14,6,45
28,32,38,25,15,45,49,52,15,25,14,6,45,58
32,38,25,15,45,49,52,15,25,14,6,45,58,40
38,25,15,45,49,52,15,25,14,6,45,58,40,39
25,15,45,49,52,15,25,14,6,45,58,40,39,28
15,45,49,52,15,25,14,6,45,58,40,39,28,44
45,49,52,15,25,14,6,45,58,40,39,28,44,47
49,52,15,25,14,6,45,58,40,39,28,44,47,29
52,15,25,14,6,45,58,40,39,28,44,47,29,34
15,25,14,6,45,58,40,39,28,44,47,29,34,48
25,14,6,45,58,40,39,28,44,47,29,34,48,19
14,6,45,58,40,39,28,44,47,29,34,48,19,41
6,45,58,40,39,28,44,47,29,34,48,19,41,26
45,58,40,39,28,44,47,29,34,48,19,41,26,32
58,40,39,28,44,47,29,34,48,19,41,26,32,24
40,39,28,44,47,29,34,48,19,41,26,32,24,49
39,28,44,47,29,34,48,19,41,26,32,24,49,8
